Data,M+0,M+1,M+2,M+3,M+4,M+5,M+6,M+7,M+8,M+9,M+10,M+11,M+12,M+13,M+14,M+15,M+16,M+17,M+18,M+19,M+20,M+21,M+22,M+23,M+24,M+25,M+26,M+27,M+28,M+29,M+30,M+31,M+32,M+33,M+34,M+35,M+36,M+37,M+38,M+39,M+40,M+41,M+42,M+43,M+44,M+45,M+46,M+47,M+48,M+49
2022-04-11,0.75,0.13,0.38,0.51,0.35,0.4,0.47,0.46,0.64,0.46,0.48,0.345,0.35,0.27,0.235,0.25,0.175,0.24,0.3264,0.305,0.4763,0.38,0.38,0.3,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-04-12,0.755,0.145,0.37,0.51,0.35,0.41,0.465,0.46,0.645,0.46,0.48,0.35,0.35,0.26,0.23,0.25,0.17,0.25,0.33,0.31,0.4789,0.38,0.38,0.3,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315
2022-04-13,0.75,0.145,0.375,0.51,0.35,0.41,0.465,0.46,0.645,0.465,0.48,0.35,0.35,0.2825,0.215,0.24,0.16,0.25,0.33,0.315,0.4517,0.39,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-04-14,0.79,0.15,0.39,0.51,0.35,0.41,0.46,0.46,0.65,0.47,0.48,0.35,0.35,0.275,0.21,0.245,0.16,0.235,0.335,0.315,0.479,0.39,0.38,0.3,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082
2022-04-18,0.81,0.17,0.412,0.51,0.33,0.42,0.45,0.47,0.65,0.49,0.47,0.34,0.35,0.28,0.21,0.24,0.16,0.23,0.34,0.33,0.479,0.44,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-04-19,0.835,0.19,0.414,0.51,0.33,0.42,0.45,0.4708,0.65,0.485,0.44,0.35,0.335,0.28,0.21,0.235,0.1685,0.23,0.34,0.325,0.4795,0.42,0.38,0.3,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-04-20,0.85,0.204,0.4,0.515,0.36,0.41,0.475,0.4754,0.65,0.475,0.465,0.34,0.33,0.265,0.21,0.26,0.19,0.235,0.335,0.3,0.4805,0.4,0.4,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-04-22,0.9,0.22,0.4,0.54,0.35,0.4,0.47,0.46,0.65,0.47,0.48,0.36,0.35,0.28,0.25,0.25,0.19,0.25,0.333,0.32,0.4789,0.38,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-04-25,0.9,0.22,0.4,0.53,0.35,0.4,0.47,0.46,0.65,0.47,0.48,0.35,0.35,0.28,0.25,0.25,0.19,0.25,0.33,0.32,0.46,0.38,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-04-26,0.9,0.215,0.4,0.54,0.35,0.41,0.47,0.46,0.65,0.47,0.49,0.357,0.35,0.28,0.25,0.25,0.18,0.25,0.32,0.31,0.4566,0.38,0.38,0.3,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-04-27,0.9,0.225,0.4,0.5405,0.3585,0.405,0.47,0.47,0.65,0.48,0.49,0.35,0.35,0.28,0.25,0.25,0.19,0.25,0.31,0.31,0.453,0.38,0.38,0.3,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-04-28,0.9,0.23,0.4,0.54,0.35,0.4,0.47,0.46,0.65,0.48,0.49,0.35,0.35,0.2825,0.25,0.25,0.18,0.25,0.33,0.33,0.4517,0.37,0.38,0.3,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-04-29,0.94,0.29,0.43,0.58,0.36,0.41,0.47,0.47,0.65,0.49,0.502,0.36,0.355,0.2855,0.25,0.26,0.18,0.255,0.33,0.33,0.4517,0.37,0.38,0.3,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082,0.3082
2022-05-02,0.3,0.435,0.58,0.36,0.41,0.47,0.485,0.6537,0.48,0.501,0.36,0.36,0.286,0.25,0.26,0.19,0.26,0.3365,0.33,0.4562,0.37,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-05-03,0.3,0.44,0.576,0.36,0.41,0.47,0.48,0.6538,0.48,0.5,0.36,0.36,0.283,0.25,0.26,0.19,0.26,0.333,0.33,0.4766,0.37,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-05-04,0.31,0.44,0.57,0.36,0.42,0.47,0.46,0.66,0.48,0.5,0.36,0.36,0.288,0.25,0.26,0.19,0.26,0.333,0.33,0.4783,0.38,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-05-05,0.31,0.44,0.58,0.36,0.42,0.48,0.48,0.6538,0.5,0.5,0.36,0.36,0.29,0.25,0.26,0.19,0.27,0.34,0.33,0.4789,0.4,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-05-06,0.395,0.475,0.56,0.4,0.43,0.48,0.48,0.66,0.52,0.55,0.37,0.375,0.3,0.25,0.265,0.195,0.265,0.34,0.335,0.4992,0.4,0.385,0.3,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-05-09,0.3938,0.47,0.55,0.4,0.43,0.49,0.47,0.6755,0.536,0.56,0.37,0.375,0.3,0.26,0.265,0.195,0.27,0.3425,0.34,0.4942,0.3732,0.39,0.305,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
2022-05-10,0.3876,0.47,0.5,0.39,0.41,0.48,0.48,0.65,0.505,0.545,0.37,0.37,0.292,0.25,0.26,0.18,0.27,0.35,0.34,0.5,0.3664,0.38,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
2022-05-11,0.44,0.49,0.55,0.38,0.41,0.48,0.48,0.65,0.5,0.5185,0.37,0.3611,0.2884,0.25,0.26,0.18,0.26,0.35,0.35,0.4999,0.38,0.385,0.3,0.31,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323,0.2323
2022-05-12,0.445,0.51,0.573,0.375,0.415,0.4875,0.495,0.6578,0.51,0.5035,0.3706,0.3611,0.29,0.25,0.26,0.18,0.27,0.35,0.34,0.4983,0.4,0.39,0.3,0.31,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473
2022-05-13,0.45,0.57,0.61,0.36,0.42,0.49,0.5,0.66,0.5,0.5,0.38,0.37,0.3,0.25,0.27,0.2,0.26,0.35,0.35,0.5,0.4,0.4,0.31,0.32,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445
2022-05-16,0.45,0.58,0.62,0.36,0.42,0.49,0.5,0.66,0.5,0.5,0.383,0.37,0.3,0.25,0.27,0.2,0.26,0.35,0.35,0.4932,0.4,0.4,0.305,0.32,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473
2022-05-17,0.45,0.5854,0.625,0.3659,0.435,0.5,0.5,0.66,0.5008,0.5028,0.3815,0.375,0.3,0.2597,0.27,0.2,0.27,0.35,0.345,0.4916,0.4,0.41,0.31,0.32,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2022-05-18,0.45,0.58,0.62,0.37,0.45,0.5,0.5,0.66,0.5,0.51,0.39,0.38,0.3,0.2594,0.27,0.2,0.26,0.34,0.34,0.4789,0.38,0.405,0.31,0.32,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-05-19,0.455,0.5954,0.615,0.36,0.445,0.497,0.495,0.655,0.485,0.5132,0.38,0.371,0.3,0.25,0.27,0.18,0.25,0.34,0.34,0.47,0.3632,0.415,0.31,0.32,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-05-20,0.47,0.58,0.67,0.38,0.43,0.485,0.47,0.68,0.49,0.54,0.38,0.3705,0.3,0.26,0.28,0.2,0.275,0.37,0.34,0.4795,0.375,0.38,0.3,0.3082,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423
2022-05-23,0.47,0.57,0.667,0.386,0.45,0.49,0.49,0.68,0.49,0.54,0.38,0.3705,0.3,0.2547,0.271,0.2,0.29,0.375,0.35,0.4795,0.39,0.38,0.3,0.315,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473
2022-05-24,0.471,0.57,0.667,0.39,0.45,0.49,0.495,0.68,0.49,0.54,0.38,0.3755,0.3,0.2547,0.27,0.2008,0.28,0.375,0.35,0.4866,0.4,0.38,0.3,0.32,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445
2022-05-25,0.5,0.56,0.6635,0.39,0.45,0.49,0.5,0.68,0.495,0.54,0.38,0.375,0.3,0.2594,0.27,0.2,0.28,0.37,0.35,0.4932,0.4,0.38,0.3,0.32,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473,0.2473
2022-05-26,0.5,0.56,0.6635,0.39,0.45,0.49,0.5,0.69,0.49,0.54,0.38,0.375,0.3,0.26,0.27,0.21,0.29,0.37,0.34,0.5,0.4,0.38,0.3,0.32,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445
2022-05-27,0.565,0.555,0.61,0.38,0.4547,0.5142,0.5205,0.665,0.5307,0.55,0.41,0.395,0.315,0.2625,0.26,0.2139,0.28,0.37,0.36,0.4992,0.4,0.35,0.3,0.37,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305
2022-05-30,0.58,0.58,0.63,0.37,0.45,0.5164,0.521,0.69,0.54,0.57,0.41,0.3825,0.3,0.27,0.27,0.21,0.265,0.37,0.36,0.5097,0.4,0.35,0.3,0.315,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-05-31,0.58,0.585,0.63,0.38,0.4597,0.5182,0.5255,0.695,0.545,0.5524,0.41,0.3785,0.3,0.27,0.271,0.2,0.265,0.37,0.36,0.5097,0.4,0.35,0.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2022-06-01,0.58,0.63,0.39,0.46,0.5119,0.49,0.69,0.54,0.55,0.41,0.37,0.3,0.27,0.272,0.2103,0.25,0.37,0.34,0.5,0.39,0.35,0.3,0.31,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981,0.2981
2022-06-02,0.585,0.625,0.3674,0.45,0.49,0.48,0.68,0.54,0.5524,0.41,0.37,0.288,0.2685,0.265,0.2002,0.25,0.37,0.36,0.4971,0.4,0.35,0.3,0.32,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
2022-06-03,0.6242,0.665,0.385,0.4547,0.5132,0.475,0.705,0.53,0.5547,0.41,0.37,0.27,0.267,0.27,0.1841,0.26,0.3755,0.39,0.5194,0.37,0.345,0.3,0.3,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423,0.2423
2022-06-06,0.6106,0.625,0.395,0.48,0.52,0.48,0.715,0.54,0.565,0.409,0.38,0.283,0.2685,0.271,0.195,0.26,0.38,0.36,0.519,0.37,0.35,0.3,0.31,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275
2022-06-07,0.6111,0.62,0.4,0.48,0.53,0.48,0.7,0.53,0.56,0.39,0.38,0.286,0.267,0.28,0.21,0.28,0.4,0.36,0.5194,0.385,0.35,0.3,0.31,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275
2022-06-08,0.6106,0.62,0.395,0.48,0.53,0.51,0.705,0.535,0.575,0.39,0.38,0.3,0.275,0.295,0.236,0.29,0.4,0.375,0.519,0.4,0.35,0.3,0.31,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275
2022-06-09,0.62,0.61,0.41,0.48,0.53,0.501,0.71,0.53,0.55,0.4,0.39,0.3,0.28,0.29,0.21,0.3,0.4,0.36,0.5186,0.4,0.35,0.3,0.31,0.3,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
2022-06-10,0.61,0.37,0.33,0.45,0.53,0.52,0.72,0.6,0.6,0.418,0.41,0.31,0.29,0.2959,0.22,0.3,0.38,0.35,0.5051,0.4,0.383,0.3,0.32,0.2472,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2022-06-13,0.61,0.34,0.33,0.45,0.53,0.525,0.71,0.595,0.61,0.419,0.41,0.31,0.29,0.298,0.221,0.3,0.38,0.35,0.5076,0.4,0.38,0.3,0.32,0.2378,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2022-06-14,0.615,0.315,0.325,0.45,0.53,0.53,0.72,0.6,0.62,0.42,0.41,0.31,0.29,0.2959,0.22,0.3,0.38,0.35,0.51,0.4,0.38,0.3,0.32,0.2378,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2022-06-15,0.61,0.3,0.32,0.45,0.53,0.535,0.72,0.6,0.62,0.415,0.41,0.31,0.29,0.298,0.221,0.3,0.38,0.35,0.5026,0.4,0.38,0.3,0.32,0.2444,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2022-06-17,0.65,0.135,0.2,0.46,0.5331,0.54,0.72,0.6,0.62,0.43,0.41,0.31,0.3,0.3,0.2283,0.3,0.38,0.35,0.5,0.4,0.3815,0.3,0.32,0.2306,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-06-20,0.678,0.01,0.1,0.46,0.5309,0.54,0.72,0.59,0.64,0.43,0.41,0.32,0.29,0.3,0.2283,0.3,0.38,0.35,0.4983,0.4,0.3865,0.3,0.32,0.2311,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-06-21,0.68,0.01,0.1,0.46,0.5359,0.54,0.7212,0.58,0.615,0.43,0.4033,0.32,0.29,0.3,0.2252,0.3,0.38,0.35,0.4992,0.4,0.4,0.3,0.32,0.2356,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-06-22,0.679,0.1,0.135,0.46,0.5318,0.54,0.72,0.57,0.6013,0.43,0.4,0.32,0.29,0.3,0.23,0.3,0.38,0.35,0.5,0.4,0.39,0.3,0.32,0.2311,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-06-23,0.68,0.105,0.15,0.46,0.53,0.5305,0.7,0.57,0.6,0.43,0.4,0.32,0.29,0.3,0.23,0.3,0.38,0.34,0.4983,0.4,0.395,0.3,0.31,0.2311,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-06-24,0.71,0.07,0.195,0.4437,0.54,0.54,0.72,0.64,0.59,0.4197,0.4,0.312,0.3,0.3,0.24,0.29,0.3755,0.35,0.4809,0.4,0.37,0.305,0.3,0.2353,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2022-06-27,0.715,0.07,0.18,0.45,0.55,0.545,0.7212,0.655,0.59,0.4149,0.4,0.31,0.295,0.3,0.25,0.28,0.365,0.35,0.4992,0.4,0.38,0.31,0.3,0.2444,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205
2022-06-28,0.725,0.0,0.17,0.45,0.55,0.545,0.7212,0.625,0.59,0.405,0.4,0.3079,0.295,0.3,0.25,0.285,0.37,0.35,0.4992,0.4,0.37,0.31,0.3,0.2322,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2022-06-29,0.7226,-0.01,0.17,0.45,0.55,0.55,0.73,0.6471,0.59,0.41,0.4,0.31,0.29,0.3,0.25,0.29,0.3755,0.37,0.52,0.41,0.38,0.3106,0.305,0.2261,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215
2022-06-30,0.7263,-0.02,0.15,0.46,0.55,0.555,0.735,0.6762,0.595,0.4199,0.4,0.31,0.295,0.3,0.25,0.2935,0.365,0.38,0.52,0.4,0.375,0.3112,0.31,0.2353,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215
2022-07-01,-0.37,0.1845,0.48,0.5339,0.55,0.7,0.626,0.6017,0.4678,0.435,0.3222,0.3,0.3,0.2575,0.3,0.36,0.385,0.52,0.42,0.3498,0.315,0.315,0.28,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
2022-07-04,-0.48,0.18,0.49,0.54,0.5305,0.72,0.6471,0.63,0.4856,0.45,0.33,0.32,0.31,0.26,0.33,0.39,0.4,0.53,0.42,0.3815,0.325,0.315,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2022-07-05,-0.48,0.1845,0.49,0.5389,0.5353,0.71,0.6885,0.62,0.4885,0.45,0.33,0.315,0.304,0.265,0.3333,0.39,0.39,0.5194,0.4298,0.3915,0.325,0.32,0.269,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
2022-07-06,-0.45,0.14,0.475,0.5389,0.54,0.7275,0.65,0.61,0.487,0.45,0.33,0.32,0.308,0.255,0.3366,0.4,0.38,0.52,0.42,0.4,0.32,0.32,0.26,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2022-07-07,-0.425,0.16,0.46,0.54,0.54,0.72,0.63,0.604,0.48,0.42,0.33,0.3222,0.309,0.2575,0.345,0.395,0.38,0.5,0.4,0.41,0.3,0.32,0.2151,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
2022-07-08,-0.5,0.195,0.49,0.53,0.53,0.73,0.64,0.61,0.47,0.415,0.33,0.3,0.3,0.26,0.3366,0.39,0.38,0.52,0.42,0.4321,0.31,0.32,0.26,0.205,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
2022-07-11,-0.58,0.19,0.495,0.53,0.53,0.73,0.65,0.62,0.43,0.415,0.32,0.3,0.3,0.25,0.33,0.39,0.37,0.52,0.425,0.41,0.3,0.32,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
2022-07-12,-0.58,0.18,0.5,0.53,0.54,0.73,0.645,0.618,0.43,0.41,0.3222,0.3,0.309,0.25,0.325,0.39,0.37,0.52,0.43,0.4,0.3,0.315,0.2322,0.2,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208
